date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:32:54	35730/35730	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:05%20GMT	https://congbetongcuaau.com/index.php/tin-tuc/be-tong-phuong-bac---5-nam-chang-duong-khang-dinh-n38.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/tin-tuc/be-tong-phuong-bac---5-nam-chang-duong-khang-dinh-n38.html	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:32:55	37242/37242	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Sep%202021%2003:38:36%20GMT	https://congbetongcuaau.com/images/attachment/thumb/2977cong-ho-be-tong-duc-san-(1).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/2977cong-ho-be-tong-duc-san-(1).jpg	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:32:55	57541/57541	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:06%20GMT	https://congbetongcuaau.com/index.php/bao-gia-cong-hop-be-tong-tai-vinh-phuc%2C-phu-tho%2C-thai-nguyen%2C-bac-ninh%2C-bac-giang%2C-ha-noi-p72.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/bao-gia-cong-hop-be-tong-tai-vinh-phuc,-phu-tho,-thai-nguyen,-bac-ninh,-bac-giang,-ha-noi-p72.html	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:32:56	51916/51916	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jul%202021%2002:03:05%20GMT	https://congbetongcuaau.com/images/attachment/thumb/2139cong-hop-doi-be-tong-duc-san-(7).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/2139cong-hop-doi-be-tong-duc-san-(7).jpg	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:32:57	49526/49526	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:08%20GMT	https://congbetongcuaau.com/index.php/video-cong-hop-doi-h2x3x3-be-tong-phuong-bac-san-xuat-p69.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/video-cong-hop-doi-h2x3x3-be-tong-phuong-bac-san-xuat-p69.html	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:32:57	709528/709528	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Mar%202021%2008:06:25%20GMT	https://congbetongcuaau.com/images/news/1194phong-nen-sinh-nhat-cong-ty-28-nho.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/news/1194phong-nen-sinh-nhat-cong-ty-28-nho.jpg	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:32:57	59877/59877	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Oct%202020%2003:17:41%20GMT	https://congbetongcuaau.com/images/attachment/thumb/3998cong-hop-be-tong-duc-san-(1).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/3998cong-hop-be-tong-duc-san-(1).jpg	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:32:57	40841/40841	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jun%202021%2004:09:41%20GMT	https://congbetongcuaau.com/images/attachment/thumb/2017cong-ho-be-tong-duc-san-(10).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/2017cong-ho-be-tong-duc-san-(10).jpg	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:32:58	58943/58943	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:09%20GMT	https://congbetongcuaau.com/index.php/cong-hop-be-tong-duc-san-p49.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/cong-hop-be-tong-duc-san-p49.html	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:32:58	41582/41582	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jun%202021%2007:07:19%20GMT	https://congbetongcuaau.com/images/attachment/thumb/407cong-hop-be-tong-(1).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/407cong-hop-be-tong-(1).jpg	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:32:59	61247/61247	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:10%20GMT	https://congbetongcuaau.com/index.php/cong-hop-h-2000-x-2000-p43.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/cong-hop-h-2000-x-2000-p43.html	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:33:00	52098/52098	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Aug%202019%2008:46:39%20GMT	https://congbetongcuaau.com/images/attachment/thumb/2218doi-2.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/2218doi-2.jpg	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:33:00	59643/59643	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:11%20GMT	https://congbetongcuaau.com/index.php/cong-hop-be-tong-cot-thep-duc-san-p37.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/cong-hop-be-tong-cot-thep-duc-san-p37.html	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:33:01	35271/35271	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jul%202019%2007:47:53%20GMT	https://congbetongcuaau.com/images/attachment/thumb/4635dsc_1267.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/4635dsc_1267.jpg	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:33:02	50742/50742	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:14%20GMT	https://congbetongcuaau.com/index.php/cong-hop-don-duc-san-p31.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/cong-hop-don-duc-san-p31.html	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:33:03	58206/58206	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Apr%202020%2003:15:40%20GMT	https://congbetongcuaau.com/images/attachment/thumb/6889img_20191126_152155.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/6889img_20191126_152155.jpg	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:33:04	53698/53698	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:15%20GMT	https://congbetongcuaau.com/index.php/cong-hop-800-x-800-(chieu-dai-dot-cong-1000)-p16.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/cong-hop-800-x-800-(chieu-dai-dot-cong-1000)-p16.html	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:33:04	59579/59579	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jul%202019%2007:44:29%20GMT	https://congbetongcuaau.com/images/attachment/thumb/9754img_1560921859475_1560921915931.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/9754img_1560921859475_1560921915931.jpg	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:33:05	51986/51986	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:16%20GMT	https://congbetongcuaau.com/index.php/cong-hop-be-tong-p15.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/cong-hop-be-tong-p15.html	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:33:05	56148/56148	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jun%202020%2007:55:39%20GMT	https://congbetongcuaau.com/images/attachment/thumb/9468img_20200528_085334.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/9468img_20200528_085334.jpg	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:33:05	67999/67999	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:16%20GMT	https://congbetongcuaau.com/index.php/cong-hop-be-tong-duc-san-p14.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/cong-hop-be-tong-duc-san-p14.html	(from https://congbetongcuaau.com/cong-hop--c54.html)
17:33:06	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.12b.delayed	(from https://congbetongcuaau.com/cong-hop-doi-c55.html)
17:33:06	72043/72043	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jun%202021%2004:06:30%20GMT	https://congbetongcuaau.com/images/attachment/thumb/8806cong-hop-doi-be-tong-duc-san-(25).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/8806cong-hop-doi-be-tong-duc-san-(25).jpg	(from https://congbetongcuaau.com/cong-hop-doi-c55.html)
17:33:07	66105/66105	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:18%20GMT	https://congbetongcuaau.com/index.php/cac-thong-so-cong-hop-be-tong-don-va-cong-hop-doi-p50.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/cac-thong-so-cong-hop-be-tong-don-va-cong-hop-doi-p50.html	(from https://congbetongcuaau.com/cong-hop-doi-c55.html)
17:33:07	48371/48371	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jun%202021%2007:01:42%20GMT	https://congbetongcuaau.com/images/attachment/thumb/3041cong-hop-doi-duc-san-(22).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/3041cong-hop-doi-duc-san-(22).jpg	(from https://congbetongcuaau.com/cong-hop-doi-c55.html)
17:33:07	49645/49645	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:18%20GMT	https://congbetongcuaau.com/index.php/cong-hop-doi-h2-x-(2500x2500)-p46.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/cong-hop-doi-h2-x-(2500x2500)-p46.html	(from https://congbetongcuaau.com/cong-hop-doi-c55.html)
17:33:08	65498/65498	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jun%202021%2007:04:25%20GMT	https://congbetongcuaau.com/images/attachment/thumb/3574cong-hop-doi-duc-san-(13).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/3574cong-hop-doi-duc-san-(13).jpg	(from https://congbetongcuaau.com/cong-hop-doi-c55.html)
17:33:13	49135/49135	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:19%20GMT	https://congbetongcuaau.com/index.php/cong-hop-doi-h-2x-(1500x1500)-p45.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/cong-hop-doi-h-2x-(1500x1500)-p45.html	(from https://congbetongcuaau.com/cong-hop-doi-c55.html)
17:33:14	83739/83739	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jul%202019%2008:01:53%20GMT	https://congbetongcuaau.com/images/attachment/thumb/5126tk-hop-doi.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/5126tk-hop-doi.jpg	(from https://congbetongcuaau.com/cong-hop-doi-c55.html)
17:33:15	50312/50312	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:26%20GMT	https://congbetongcuaau.com/index.php/thiet-ke-cong-hop-doi-p32.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/thiet-ke-cong-hop-doi-p32.html	(from https://congbetongcuaau.com/cong-hop-doi-c55.html)
17:33:16	64035/64035	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jul%202020%2010:03:29%20GMT	https://congbetongcuaau.com/images/attachment/thumb/340hop-doi-3m.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/340hop-doi-3m.jpg	(from https://congbetongcuaau.com/cong-hop-doi-c55.html)
17:33:16	57951/57951	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:27%20GMT	https://congbetongcuaau.com/index.php/cong-hop-doi-p17.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/cong-hop-doi-p17.html	(from https://congbetongcuaau.com/cong-hop-doi-c55.html)
17:33:19	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.136.delayed	(from https://congbetongcuaau.com/ho-ga-duc-san-c48.html)
17:33:19	47002/47002	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2002:05:35%20GMT	https://congbetongcuaau.com/images/attachment/thumb/562ho-ga-be-tong-phuong-bac-(1).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/562ho-ga-be-tong-phuong-bac-(1).jpg	(from https://congbetongcuaau.com/ho-ga-duc-san-c48.html)
17:33:20	56206/56206	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:31%20GMT	https://congbetongcuaau.com/index.php/ho-ga-duc-san-kich-thuoc-lon-nhieu-dau-dau-noi-cac-loai-cong-be-tong-p75.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/ho-ga-duc-san-kich-thuoc-lon-nhieu-dau-dau-noi-cac-loai-cong-be-tong-p75.html	(from https://congbetongcuaau.com/ho-ga-duc-san-c48.html)
17:33:20	86546/86546	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Sep%202021%2004:13:31%20GMT	https://congbetongcuaau.com/images/attachment/thumb/2942ho-ga-duc-san-be-tong-(12).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/2942ho-ga-duc-san-be-tong-(12).jpg	(from https://congbetongcuaau.com/ho-ga-duc-san-c48.html)
17:33:25	51385/51385	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:31%20GMT	https://congbetongcuaau.com/index.php/vai-tro-cua-ho-ga-trong-he-thong-thoat-nuoc-p74.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/vai-tro-cua-ho-ga-trong-he-thong-thoat-nuoc-p74.html	(from https://congbetongcuaau.com/ho-ga-duc-san-c48.html)
17:33:26	47856/47856	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jun%202021%2003:54:08%20GMT	https://congbetongcuaau.com/images/attachment/thumb/9937ho-ga-duc-san-(5).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/9937ho-ga-duc-san-(5).jpg	(from https://congbetongcuaau.com/ho-ga-duc-san-c48.html)
17:33:27	64310/64310	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:38%20GMT	https://congbetongcuaau.com/index.php/tong-hop-kich-thuoc-long-ho-ho-ga-ung-voi-dau-noi-cong-be-tong-tron-p58.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/tong-hop-kich-thuoc-long-ho-ho-ga-ung-voi-dau-noi-cong-be-tong-tron-p58.html	(from https://congbetongcuaau.com/ho-ga-duc-san-c48.html)
17:33:27	48287/48287	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Nov%202019%2004:27:26%20GMT	https://congbetongcuaau.com/images/attachment/thumb/2453dsc_2109.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/2453dsc_2109.jpg	(from https://congbetongcuaau.com/ho-ga-duc-san-c48.html)
17:33:28	50024/50024	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:39%20GMT	https://congbetongcuaau.com/index.php/cac-loai-ho-ga-be-tong-thoat-nuoc-p48.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/cac-loai-ho-ga-be-tong-thoat-nuoc-p48.html	(from https://congbetongcuaau.com/ho-ga-duc-san-c48.html)
17:33:28	58943/58943	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20May%202019%2016:07:29%20GMT	https://congbetongcuaau.com/images/attachment/thumb/5214ho-ga_s_1_400_1.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/5214ho-ga_s_1_400_1.jpg	(from https://congbetongcuaau.com/ho-ga-duc-san-c48.html)
17:33:29	53495/53495	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:40%20GMT	https://congbetongcuaau.com/index.php/ho-ga-be-tong-p8.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/ho-ga-be-tong-p8.html	(from https://congbetongcuaau.com/ho-ga-duc-san-c48.html)
17:33:29	54200/54200	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Apr%202020%2002:16:39%20GMT	https://congbetongcuaau.com/images/attachment/thumb/627img_20200410_101330.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/627img_20200410_101330.jpg	(from https://congbetongcuaau.com/ho-ga-duc-san-c48.html)
17:33:34	58584/58584	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:41%20GMT	https://congbetongcuaau.com/index.php/ho-ga-be-tong-duc-san-p7.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/ho-ga-be-tong-duc-san-p7.html	(from https://congbetongcuaau.com/ho-ga-duc-san-c48.html)
17:33:36	37327/37327	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20May%202019%2016:07:30%20GMT	https://congbetongcuaau.com/images/attachment/thumb/2813ho-ga-duc-san_s_1_400_1.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/2813ho-ga-duc-san_s_1_400_1.jpg	(from https://congbetongcuaau.com/ho-ga-duc-san-c48.html)
17:33:37	49666/49666	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:48%20GMT	https://congbetongcuaau.com/index.php/ho-ga-thu-truc-tiep-p6.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/ho-ga-thu-truc-tiep-p6.html	(from https://congbetongcuaau.com/ho-ga-duc-san-c48.html)
17:33:37	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.145.delayed	(from https://congbetongcuaau.com/index.php/cac-san-pham-khac-c51.html)
17:33:38	68024/68024	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Nov%202020%2003:57:24%20GMT	https://congbetongcuaau.com/images/attachment/thumb/7253ranh-be-tong-chu-u-(2).jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/7253ranh-be-tong-chu-u-(2).jpg	(from https://congbetongcuaau.com/index.php/cac-san-pham-khac-c51.html)
17:33:39	47704/47704	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:50%20GMT	https://congbetongcuaau.com/index.php/ranh-be-tong-chu-u-cho-du-an-kdt-tht-ha-noi-p66.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/ranh-be-tong-chu-u-cho-du-an-kdt-tht-ha-noi-p66.html	(from https://congbetongcuaau.com/index.php/cac-san-pham-khac-c51.html)
17:33:39	39706/39706	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20May%202019%2016:07:28%20GMT	https://congbetongcuaau.com/images/attachment/thumb/159hao-ky-thuat_s_1_400_1.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/159hao-ky-thuat_s_1_400_1.jpg	(from https://congbetongcuaau.com/index.php/cac-san-pham-khac-c51.html)
17:33:39	49339/49339	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:50%20GMT	https://congbetongcuaau.com/index.php/hao-ky-thuat-be-tong-duc-san-p11.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/hao-ky-thuat-be-tong-duc-san-p11.html	(from https://congbetongcuaau.com/index.php/cac-san-pham-khac-c51.html)
17:33:39	43246/43246	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2003:22:30%20GMT	https://congbetongcuaau.com/images/attachment/thumb/2659hao-ky-thuat.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/2659hao-ky-thuat.jpg	(from https://congbetongcuaau.com/index.php/cac-san-pham-khac-c51.html)
17:33:40	49474/49474	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:51%20GMT	https://congbetongcuaau.com/index.php/-hao-ky-thuat-p10.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/-hao-ky-thuat-p10.html	(from https://congbetongcuaau.com/index.php/cac-san-pham-khac-c51.html)
17:33:40	62525/62525	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20May%202019%2016:07:30%20GMT	https://congbetongcuaau.com/images/attachment/thumb/558ranh-thoat-nuoc_s_1_400_1.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/558ranh-thoat-nuoc_s_1_400_1.jpg	(from https://congbetongcuaau.com/index.php/cac-san-pham-khac-c51.html)
17:33:46	48919/48919	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:33:52%20GMT	https://congbetongcuaau.com/index.php/ranh-thoat-nuoc-p4.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/ranh-thoat-nuoc-p4.html	(from https://congbetongcuaau.com/index.php/cac-san-pham-khac-c51.html)
17:33:47	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.14e.delayed	(from https://congbetongcuaau.com/index.php/cac-san-pham-cau-kien-be-tong-duc-san-c50.html)
17:33:48	24620/24620	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Apr%202024%2002:53:31%20GMT	https://congbetongcuaau.com/images/attachment/thumb/7596bo-via-gia-da-(1)1.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/7596bo-via-gia-da-(1)1.jpg	(from https://congbetongcuaau.com/index.php/cac-san-pham-cau-kien-be-tong-duc-san-c50.html)
17:33:49	56180/56180	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:34:00%20GMT	https://congbetongcuaau.com/index.php/bo-via-gia-da-p84.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/bo-via-gia-da-p84.html	(from https://congbetongcuaau.com/index.php/cac-san-pham-cau-kien-be-tong-duc-san-c50.html)
17:33:49	64933/64933	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Mar%202021%2007:29:02%20GMT	https://congbetongcuaau.com/images/attachment/thumb/3052gach-tu-chen-block.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/3052gach-tu-chen-block.jpg	(from https://congbetongcuaau.com/index.php/cac-san-pham-cau-kien-be-tong-duc-san-c50.html)
17:33:56	54553/54553	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:34:01%20GMT	https://congbetongcuaau.com/index.php/gach-block-tu-chen-p68.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/gach-block-tu-chen-p68.html	(from https://congbetongcuaau.com/index.php/cac-san-pham-cau-kien-be-tong-duc-san-c50.html)
17:33:57	81570/81570	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jul%202020%2006:49:01%20GMT	https://congbetongcuaau.com/images/attachment/thumb/41kerb-stone-500x500.jpeg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/41kerb-stone-500x500.jpg	(from https://congbetongcuaau.com/index.php/cac-san-pham-cau-kien-be-tong-duc-san-c50.html)
17:33:57	0/-1	---M--	302	error ('')			https://congbetongcuaau.com/index.php/site/setLangAdmin/1	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/site/setLangAdmin/1.155.delayed	(from https://congbetongcuaau.com/index.php/coc-van-cu-be-tong-du-ung-luc-c59.html)
17:33:58	52037/52037	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:34:09%20GMT	https://congbetongcuaau.com/index.php/bo-via-be-tong-theo-kich-thuoc-p57.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/bo-via-be-tong-theo-kich-thuoc-p57.html	(from https://congbetongcuaau.com/index.php/cac-san-pham-cau-kien-be-tong-duc-san-c50.html)
17:33:58	51642/51642	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Aug%202020%2003:24:01%20GMT	https://congbetongcuaau.com/images/attachment/thumb/4685coc-van.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/4685coc-van.jpg	(from https://congbetongcuaau.com/index.php/coc-van-cu-be-tong-du-ung-luc-c59.html)
17:33:59	51262/51262	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2010:34:10%20GMT	https://congbetongcuaau.com/index.php/thi-cong-coc-cu-be-tong-w600a-tai-quang-ninh-p63.html	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/index.php/thi-cong-coc-cu-be-tong-w600a-tai-quang-ninh-p63.html	(from https://congbetongcuaau.com/index.php/coc-van-cu-be-tong-du-ung-luc-c59.html)
17:34:00	45360/45360	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Aug%202020%2002:43:41%20GMT	https://congbetongcuaau.com/images/attachment/thumb/3000dsc_1100.jpg	D:/SUPPER%20APP%20TRIEU%20DO/webbetonglammau/betongphuongbac.com/images/attachment/thumb/3000dsc_1100.jpg	(from https://congbetongcuaau.com/index.php/coc-van-cu-be-tong-du-ung-luc-c59.html)
